Sample,Class,Phi (frac.),Phi (%),K mD,Windland R35,Equiv Brine Sat. (Frac.),O/B Pc (psia)      ,Pore Throat Rad. (microns),Normalized Pore Size Distribution (function),d Sw/d Log Pore Throat Rad,RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.33,26.25,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.36,24.09,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.40,22.06,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.43,20.12,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.47,18.41,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.52,16.86,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.56,15.50,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.62,14.13,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.68,12.90,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.74,11.80,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.81,10.81,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.88,9.89,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,0.96,9.07,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.05,8.30,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.16,7.54,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.27,6.90,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.38,6.33,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.51,5.78,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.66,5.27,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.81,4.82,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,1.99,4.40,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,2.18,4.02,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,2.38,3.68,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,2.61,3.35,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,2.84,3.08,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,3.13,2.79,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,3.43,2.55,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,3.71,2.35,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,4.07,2.15,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,4.45,1.97,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,4.86,1.80,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,5.32,1.65,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,1.00,5.81,1.50,0.04,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.99,6.35,1.38,0.08,0.15,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.98,6.95,1.26,0.15,0.26,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.97,7.61,1.15,0.25,0.45,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.94,8.28,1.06,0.42,0.70,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.88,9.09,0.96,0.64,1.40,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.81,9.91,0.88,0.85,1.90,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.71,10.89,0.80,0.98,2.57,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.61,11.88,0.74,1.00,2.62,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.51,13.01,0.67,0.94,2.56,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.42,14.24,0.61,0.82,2.36,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.34,15.52,0.56,0.67,1.90,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.28,17.02,0.51,0.53,1.49,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.24,18.62,0.47,0.42,1.22,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.20,20.43,0.43,0.32,0.91,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.17,22.42,0.39,0.25,0.69,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.15,24.46,0.36,0.20,0.58,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.13,26.75,0.33,0.17,0.46,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.12,29.39,0.30,0.14,0.39,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.11,32.05,0.27,0.11,0.32,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.10,35.15,0.25,0.09,0.25,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.09,38.51,0.23,0.08,0.23,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.08,41.91,0.21,0.07,0.19,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.07,46.23,0.19,0.06,0.14,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.07,50.20,0.17,0.05,0.17,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.06,55.29,0.16,0.05,0.12,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.06,60.24,0.15,0.04,0.11,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.05,65.87,0.13,0.04,0.10,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.05,72.23,0.12,0.04,0.10,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.05,78.68,0.11,0.03,0.11,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.04,85.94,0.10,0.04,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.04,93.85,0.09,0.03,0.13,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.04,102.79,0.09,0.03,0.08,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,113.01,0.08,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,123.38,0.07,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,134.64,0.06,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,147.90,0.06,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,161.52,0.05,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.03,176.70,0.05,0.02,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,194.14,0.05,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,211.26,0.04,0.02,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,231.19,0.04,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,253.57,0.03,0.01,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,277.06,0.03,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,303.34,0.03,0.01,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.02,331.53,0.03,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,363.06,0.02,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,396.08,0.02,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,434.50,0.02,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,474.90,0.02,0.00,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,520.09,0.02,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,568.94,0.02,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,622.21,0.01,0.00,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,680.39,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,744.41,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,812.86,0.01,0.00,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,891.43,0.01,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,972.37,0.01,0.00,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1061.54,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1167.45,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1272.90,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1395.58,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1525.84,0.01,0.00,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1666.22,0.01,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1820.20,0.00,0.00,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,1994.89,0.00,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,2181.59,0.00,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,2392.16,0.00,0.01,0.05,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.01,2612.53,0.00,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,2864.52,0.00,0.01,0.02,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,3134.70,0.00,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,3428.58,0.00,0.01,0.00,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,3744.44,0.00,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,4093.18,0.00,0.01,0.03,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,4477.97,0.00,0.01,0.02,5 RRT
14,Good,0.21,21.40,4.88,0.90,0.00,4895.79,0.00,0.00,0.03,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.06,215.53,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.06,192.43,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.07,171.05,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.08,151.78,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.09,134.70,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.10,119.74,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.11,106.70,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.15,82.26,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.17,71.37,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.20,62.29,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.22,54.43,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.26,47.47,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.29,41.45,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.34,36.16,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.39,31.60,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.44,27.56,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.51,24.00,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.58,20.97,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.67,18.30,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.76,15.96,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,0.88,13.92,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.00,12.15,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.15,10.57,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.32,9.21,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.51,8.04,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.73,7.04,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,1.99,6.12,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,2.27,5.36,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,2.61,4.67,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,2.98,4.08,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,3.39,3.59,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,3.92,3.11,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,1.00,4.50,2.71,0.00,0.00,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.99,5.16,2.36,0.08,0.11,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.99,5.91,2.06,0.13,0.14,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.97,6.77,1.80,0.21,0.20,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.95,7.77,1.57,0.30,0.35,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.92,8.90,1.37,0.41,0.49,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.89,10.20,1.19,0.57,0.60,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.84,11.69,1.04,0.77,0.91,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.76,13.41,0.91,0.96,1.24,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.67,15.36,0.79,1.00,1.47,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.59,17.60,0.69,0.85,1.49,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.53,20.18,0.60,0.63,0.89,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.49,23.13,0.53,0.49,0.73,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.46,26.51,0.46,0.41,0.60,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.42,30.39,0.40,0.37,0.51,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.40,34.83,0.35,0.33,0.48,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.37,39.92,0.31,0.31,0.43,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.35,45.76,0.27,0.30,0.42,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.32,52.45,0.23,0.28,0.40,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.30,60.12,0.20,0.27,0.38,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.28,68.91,0.18,0.26,0.35,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.26,78.98,0.15,0.25,0.38,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.24,90.52,0.13,0.24,0.33,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.22,103.76,0.12,0.22,0.32,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.20,118.92,0.10,0.20,0.29,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.19,136.31,0.09,0.18,0.24,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.17,156.23,0.08,0.16,0.24,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.16,179.08,0.07,0.15,0.21,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.15,205.25,0.06,0.14,0.20,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.14,235.26,0.05,0.13,0.18,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.13,269.65,0.05,0.12,0.17,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.12,309.07,0.04,0.12,0.16,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.11,354.25,0.03,0.12,0.17,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.10,406.04,0.03,0.12,0.16,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.09,465.39,0.03,0.12,0.17,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.08,533.43,0.02,0.13,0.18,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.07,611.40,0.02,0.13,0.18,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.06,700.78,0.02,0.12,0.17,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.05,803.22,0.02,0.10,0.16,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.04,920.64,0.01,0.09,0.13,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.03,1055.22,0.01,0.07,0.10,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.03,1209.48,0.01,0.05,0.08,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.03,1386.28,0.01,0.05,0.07,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.02,1588.95,0.01,0.04,0.06,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.02,1821.22,0.01,0.03,0.05,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.02,2087.45,0.01,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.01,2392.61,0.01,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.01,2742.37,0.00,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.01,3143.26,0.00,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.01,3602.75,0.00,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.01,4129.42,0.00,0.03,0.04,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.00,4733.08,0.00,0.02,0.03,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.00,5424.99,0.00,0.02,0.03,5 RRT
15,Good,0.11,10.60,1.58,0.90,0.00,6218.03,0.00,0.00,0.03,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.06,215.53,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.06,192.43,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.07,171.05,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.08,151.78,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.09,134.70,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.10,119.74,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.11,106.70,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.15,82.26,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.17,71.37,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.20,62.29,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.22,54.43,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.26,47.47,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.29,41.45,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.34,36.16,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.39,31.60,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.44,27.56,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.51,24.00,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.58,20.97,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.67,18.30,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.76,15.96,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,0.88,13.92,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.00,12.15,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.15,10.57,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.32,9.21,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.51,8.04,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.73,7.04,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,1.99,6.12,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,2.27,5.36,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,2.61,4.67,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,2.98,4.08,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,3.39,3.59,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,1.00,3.92,3.11,0.00,0.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.98,4.50,2.71,0.34,0.38,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.94,5.16,2.36,0.56,0.65,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.89,5.91,2.06,0.70,0.83,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.83,6.77,1.80,0.84,1.02,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.76,7.77,1.57,0.95,1.16,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.68,8.90,1.37,1.00,1.39,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.60,10.20,1.19,0.96,1.31,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.53,11.69,1.04,0.88,1.18,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.46,13.41,0.91,0.80,1.13,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.40,15.36,0.79,0.70,1.00,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.35,17.60,0.69,0.59,0.83,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.31,20.18,0.60,0.51,0.70,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.28,23.13,0.53,0.44,0.61,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.25,26.51,0.46,0.38,0.54,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.22,30.39,0.40,0.33,0.44,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.19,34.83,0.35,0.28,0.41,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.18,39.92,0.31,0.23,0.31,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.16,45.76,0.27,0.20,0.27,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.15,52.45,0.23,0.17,0.24,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.13,60.12,0.20,0.15,0.20,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.12,68.91,0.18,0.13,0.18,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.11,78.98,0.15,0.11,0.16,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.11,90.52,0.13,0.10,0.14,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.10,103.76,0.12,0.09,0.12,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.09,118.92,0.10,0.09,0.11,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.09,136.31,0.09,0.08,0.11,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.08,156.23,0.08,0.08,0.11,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.07,179.08,0.07,0.07,0.10,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.07,205.25,0.06,0.07,0.09,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.06,235.26,0.05,0.07,0.09,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.06,269.65,0.05,0.06,0.09,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.05,309.07,0.04,0.06,0.08,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.05,354.25,0.03,0.06,0.08,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.04,406.04,0.03,0.05,0.07,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.04,465.39,0.03,0.05,0.06,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.04,533.43,0.02,0.05,0.06,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.03,611.40,0.02,0.04,0.06,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.03,700.78,0.02,0.04,0.06,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.03,803.22,0.02,0.04,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.02,920.64,0.01,0.04,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.02,1055.22,0.01,0.04,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.02,1209.48,0.01,0.04,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.02,1386.28,0.01,0.04,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.01,1588.95,0.01,0.03,0.05,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.01,1821.22,0.01,0.03,0.04,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.01,2087.45,0.01,0.02,0.04,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.01,2392.61,0.01,0.02,0.02,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,2742.37,0.00,0.02,0.02,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,3143.26,0.00,0.01,0.02,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,3602.75,0.00,0.01,0.02,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,4129.42,0.00,0.01,0.01,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,4733.08,0.00,0.01,0.01,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,5424.99,0.00,0.01,0.01,5 RRT
13,Good,0.12,12.00,2.10,0.94,0.00,6218.03,0.00,0.00,0.00,5 RRT
101,Poor,0.03,3.30,0.29,0.99,1.00,0.06,215.53,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.06,192.43,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.07,171.05,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.08,151.78,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.09,134.70,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.10,119.74,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.11,106.70,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.15,82.26,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.17,71.37,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.20,62.29,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.22,54.43,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.26,47.47,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.29,41.45,0.00,0.00,N/A
101,Poor,0.03,3.30,0.29,0.99,1.00,0.34,36.16,0.00,0.00,N/A
