Sample,Class,Phi (frac.),Phi (%),K mD,Windland R35,Equiv Brine Sat. (Frac.),O/B Pc (psia),Pore Throat Rad. (microns),Normalized Pore Size Distribution (function),d Sw/d Log Pore Throat Rad,RRT
72,Good,0.12,12,56.36,5.5,1,0.15,53.38,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.16,48.93,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.18,44.82,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.2,40.99,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.21,37.44,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.23,34.29,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.26,31.36,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.28,28.72,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.34,23.75,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.37,21.64,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.41,19.74,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.45,18.06,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.49,16.51,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,1,0.54,15.02,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.98,0.59,13.72,0.14,0.31,23 RRT
72,Good,0.12,12,56.36,5.5,0.97,0.64,12.52,0.12,0.25,23 RRT
72,Good,0.12,12,56.36,5.5,0.96,0.7,11.43,0.15,0.32,23 RRT
72,Good,0.12,12,56.36,5.5,0.95,0.77,10.43,0.18,0.38,23 RRT
72,Good,0.12,12,56.36,5.5,0.93,0.85,9.51,0.23,0.47,23 RRT
72,Good,0.12,12,56.36,5.5,0.9,0.93,8.68,0.3,0.64,23 RRT
72,Good,0.12,12,56.36,5.5,0.85,1.01,7.92,0.62,1.31,23 RRT
72,Good,0.12,12,56.36,5.5,0.78,1.11,7.22,0.87,1.82,23 RRT
72,Good,0.12,12,56.36,5.5,0.7,1.22,6.58,0.95,2,23 RRT
72,Good,0.12,12,56.36,5.5,0.62,1.34,6.01,0.85,1.8,23 RRT
72,Good,0.12,12,56.36,5.5,0.57,1.47,5.48,0.69,1.47,23 RRT
72,Good,0.12,12,56.36,5.5,0.48,1.77,4.54,1,1.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.45,1.94,4.14,0.38,0.8,23 RRT
72,Good,0.12,12,56.36,5.5,0.42,2.13,3.78,0.3,0.64,23 RRT
72,Good,0.12,12,56.36,5.5,0.4,2.33,3.45,0.35,0.74,23 RRT
72,Good,0.12,12,56.36,5.5,0.37,2.47,3.25,0.33,1.09,23 RRT
72,Good,0.12,12,56.36,5.5,0.34,2.62,3.07,0.32,1.09,23 RRT
72,Good,0.12,12,56.36,5.5,0.31,2.85,2.82,0.3,0.67,23 RRT
72,Good,0.12,12,56.36,5.5,0.29,3.09,2.6,0.28,0.69,23 RRT
72,Good,0.12,12,56.36,5.5,0.27,3.4,2.37,0.27,0.54,23 RRT
72,Good,0.12,12,56.36,5.5,0.25,3.78,2.12,0.25,0.45,23 RRT
72,Good,0.12,12,56.36,5.5,0.24,4.2,1.91,0.14,0.26,23 RRT
72,Good,0.12,12,56.36,5.5,0.22,4.68,1.72,0.19,0.35,23 RRT
72,Good,0.12,12,56.36,5.5,0.21,5.1,1.57,0.12,0.27,23 RRT
72,Good,0.12,12,56.36,5.5,0.2,5.74,1.4,0.16,0.27,23 RRT
72,Good,0.12,12,56.36,5.5,0.18,6.21,1.29,0.15,0.38,23 RRT
72,Good,0.12,12,56.36,5.5,0.17,6.83,1.18,0.13,0.27,23 RRT
72,Good,0.12,12,56.36,5.5,0.16,7.5,1.07,0.11,0.22,23 RRT
72,Good,0.12,12,56.36,5.5,0.15,8.23,0.98,0.11,0.24,23 RRT
72,Good,0.12,12,56.36,5.5,0.14,9.05,0.89,0.11,0.23,23 RRT
72,Good,0.12,12,56.36,5.5,0.13,10.06,0.8,0.11,0.2,23 RRT
72,Good,0.12,12,56.36,5.5,0.13,10.97,0.73,0.08,0.17,23 RRT
72,Good,0.12,12,56.36,5.5,0.12,12.02,0.67,0.09,0.2,23 RRT
72,Good,0.12,12,56.36,5.5,0.11,13.24,0.61,0.16,0.31,23 RRT
72,Good,0.12,12,56.36,5.5,0.1,14.57,0.55,0.1,0.2,23 RRT
72,Good,0.12,12,56.36,5.5,0.09,15.88,0.51,0.07,0.17,23 RRT
72,Good,0.12,12,56.36,5.5,0.09,17.5,0.46,0.08,0.16,23 RRT
72,Good,0.12,12,56.36,5.5,0.08,19.19,0.42,0.05,0.11,23 RRT
72,Good,0.12,12,56.36,5.5,0.08,21.11,0.38,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.07,23.19,0.35,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.07,25.48,0.32,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.07,27.8,0.29,0.03,0.07,23 RRT
72,Good,0.12,12,56.36,5.5,0.06,30.66,0.26,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.06,33.6,0.24,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.05,36.89,0.22,0.04,0.09,23 RRT
72,Good,0.12,12,56.36,5.5,0.05,40.43,0.2,0.04,0.08,23 RRT
72,Good,0.12,12,56.36,5.5,0.05,44.34,0.18,0.04,0.08,23 RRT
72,Good,0.12,12,56.36,5.5,0.04,48.59,0.17,0.05,0.1,23 RRT
72,Good,0.12,12,56.36,5.5,0.04,53.17,0.15,0.03,0.07,23 RRT
72,Good,0.12,12,56.36,5.5,0.04,58.5,0.14,0.03,0.06,23 RRT
72,Good,0.12,12,56.36,5.5,0.04,64.02,0.13,0.03,0.06,23 RRT
72,Good,0.12,12,56.36,5.5,0.03,70.32,0.11,0.03,0.06,23 RRT
72,Good,0.12,12,56.36,5.5,0.03,76.93,0.1,0.03,0.06,23 RRT
72,Good,0.12,12,56.36,5.5,0.03,84.4,0.1,0.03,0.05,23 RRT
72,Good,0.12,12,56.36,5.5,0.03,92.57,0.09,0.03,0.05,23 RRT
72,Good,0.12,12,56.36,5.5,0.03,101.57,0.08,0.02,0.05,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,111.48,0.07,0.02,0.05,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,122.04,0.07,0.02,0.05,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,128.01,0.06,0.01,0.04,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,134.03,0.06,0.01,0.04,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,146.86,0.05,0.02,0.04,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,161.04,0.05,0.02,0.04,23 RRT
72,Good,0.12,12,56.36,5.5,0.02,176.52,0.05,0.02,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,193.68,0.04,0.02,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,222.57,0.04,0.02,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,232.79,0.03,0.01,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,255.18,0.03,0.01,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,279.85,0.03,0.01,0.03,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,306.9,0.03,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,336.5,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,369.02,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,404.18,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,443.15,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0.01,486.07,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0,533.15,0.02,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0,584.55,0.01,0.01,0.02,23 RRT
72,Good,0.12,12,56.36,5.5,0,640.9,0.01,0.01,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,702.77,0.01,0.01,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,770.58,0.01,0.01,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,844.93,0.01,0.01,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,926.52,0.01,0,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,1015.91,0.01,0,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,1113.89,0.01,0,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,1280.41,0.01,0,0.01,23 RRT
72,Good,0.12,12,56.36,5.5,0,1339.41,0.01,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,1468.53,0.01,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,1765.78,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,1936.14,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,2123.2,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,2552.75,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,3364.57,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,3685.9,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,4164.58,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,4696.21,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,5137.38,0,0,0,23 RRT
72,Good,0.12,12,56.36,5.5,0,5317.6,0,0,0,23 RRT
75,Good,0.16,16,92.4,5.6,1,0.06,215.53,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.06,192.43,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.07,171.05,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.08,151.78,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.09,134.7,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.1,119.74,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.11,106.7,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.15,82.26,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.17,71.37,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.2,62.29,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.22,54.43,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.26,47.47,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.29,41.45,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.34,36.16,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.39,31.6,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.44,27.56,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.51,24,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.58,20.97,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.67,18.3,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.76,15.96,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,1,0.88,13.92,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.99,1,12.15,0.14,0.19,24 RRT
75,Good,0.16,16,92.4,5.6,0.97,1.15,10.57,0.4,0.27,24 RRT
75,Good,0.16,16,92.4,5.6,0.91,1.32,9.21,0.77,1.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.78,1.51,8.04,1,2.25,24 RRT
75,Good,0.16,16,92.4,5.6,0.65,1.73,7.04,0.98,2.15,24 RRT
75,Good,0.16,16,92.4,5.6,0.55,1.99,6.12,0.86,1.77,24 RRT
75,Good,0.16,16,92.4,5.6,0.45,2.27,5.36,0.74,1.69,24 RRT
75,Good,0.16,16,92.4,5.6,0.37,2.61,4.67,0.59,1.32,24 RRT
75,Good,0.16,16,92.4,5.6,0.31,2.98,4.08,0.47,1.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.27,3.39,3.59,0.37,0.82,24 RRT
75,Good,0.16,16,92.4,5.6,0.22,3.92,3.11,0.29,0.64,24 RRT
75,Good,0.16,16,92.4,5.6,0.2,4.5,2.71,0.22,0.5,24 RRT
75,Good,0.16,16,92.4,5.6,0.17,5.16,2.36,0.18,0.38,24 RRT
75,Good,0.16,16,92.4,5.6,0.15,5.91,2.06,0.15,0.3,24 RRT
75,Good,0.16,16,92.4,5.6,0.14,6.77,1.8,0.12,0.27,24 RRT
75,Good,0.16,16,92.4,5.6,0.13,7.77,1.57,0.11,0.22,24 RRT
75,Good,0.16,16,92.4,5.6,0.11,8.9,1.37,0.09,0.2,24 RRT
75,Good,0.16,16,92.4,5.6,0.1,10.2,1.19,0.08,0.16,24 RRT
75,Good,0.16,16,92.4,5.6,0.09,11.69,1.04,0.07,0.15,24 RRT
75,Good,0.16,16,92.4,5.6,0.09,13.41,0.91,0.06,0.12,24 RRT
75,Good,0.16,16,92.4,5.6,0.08,15.36,0.79,0.05,0.11,24 RRT
75,Good,0.16,16,92.4,5.6,0.08,17.6,0.69,0.05,0.1,24 RRT
75,Good,0.16,16,92.4,5.6,0.07,20.18,0.6,0.04,0.09,24 RRT
75,Good,0.16,16,92.4,5.6,0.06,23.13,0.53,0.04,0.09,24 RRT
75,Good,0.16,16,92.4,5.6,0.06,26.51,0.46,0.04,0.08,24 RRT
75,Good,0.16,16,92.4,5.6,0.06,30.39,0.4,0.03,0.07,24 RRT
75,Good,0.16,16,92.4,5.6,0.05,34.83,0.35,0.03,0.06,24 RRT
75,Good,0.16,16,92.4,5.6,0.05,39.92,0.31,0.03,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.05,45.76,0.27,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.04,52.45,0.23,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.04,60.12,0.2,0.02,0.04,24 RRT
75,Good,0.16,16,92.4,5.6,0.04,68.91,0.18,0.02,0.04,24 RRT
75,Good,0.16,16,92.4,5.6,0.04,78.98,0.15,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.03,90.52,0.13,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.03,103.76,0.12,0.03,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.03,118.92,0.1,0.03,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.02,136.31,0.09,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.02,156.23,0.08,0.02,0.05,24 RRT
75,Good,0.16,16,92.4,5.6,0.02,179.08,0.07,0.02,0.04,24 RRT
75,Good,0.16,16,92.4,5.6,0.02,205.25,0.06,0.02,0.04,24 RRT
75,Good,0.16,16,92.4,5.6,0.02,235.26,0.05,0.02,0.03,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,269.65,0.05,0.01,0.03,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,309.07,0.04,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,354.25,0.03,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,406.04,0.03,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,465.39,0.03,0.01,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,533.43,0.02,0,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,611.4,0.02,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,700.78,0.02,0,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,803.22,0.02,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,920.64,0.01,0,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,1055.22,0.01,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,1209.48,0.01,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,1386.28,0.01,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,1588.95,0.01,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,1821.22,0.01,0,0,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,2087.45,0.01,0,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,2392.61,0.01,0.01,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0.01,2742.37,0,0.01,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0,3143.26,0,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0,3602.75,0,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0,4129.42,0,0.01,0.02,24 RRT
75,Good,0.16,16,92.4,5.6,0,4733.08,0,0.01,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0,5424.99,0,0,0.01,24 RRT
75,Good,0.16,16,92.4,5.6,0,6218.03,0,0,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.06,215.53,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.06,192.43,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.07,171.05,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.08,151.78,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.09,134.7,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.1,119.74,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.11,106.7,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.15,82.26,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.17,71.37,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.2,62.29,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.22,54.43,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.26,47.47,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.29,41.45,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.34,36.16,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.39,31.6,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.44,27.56,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.51,24,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.58,20.97,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.67,18.3,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.76,15.96,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,0.88,13.92,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,1,1,12.15,0,0,24 RRT
76,Good,0.23,23.1,173,5.71,0.99,1.15,10.57,0.18,0.12,24 RRT
76,Good,0.23,23.1,173,5.71,0.97,1.32,9.21,0.42,0.43,24 RRT
76,Good,0.23,23.1,173,5.71,0.9,1.51,8.04,0.7,1.09,24 RRT
76,Good,0.23,23.1,173,5.71,0.81,1.73,7.04,0.9,1.6,24 RRT
76,Good,0.23,23.1,173,5.71,0.69,1.99,6.12,0.98,1.92,24 RRT
76,Good,0.23,23.1,173,5.71,0.59,2.27,5.36,1,1.79,24 RRT
76,Good,0.23,23.1,173,5.71,0.47,2.61,4.67,0.98,1.92,24 RRT
76,Good,0.23,23.1,173,5.71,0.36,2.98,4.08,0.87,1.89,24 RRT
76,Good,0.23,23.1,173,5.71,0.28,3.39,3.59,0.68,1.45,24 RRT
76,Good,0.23,23.1,173,5.71,0.22,3.92,3.11,0.5,1.06,24 RRT
76,Good,0.23,23.1,173,5.71,0.17,4.5,2.71,0.34,0.81,24 RRT
76,Good,0.23,23.1,173,5.71,0.14,5.16,2.36,0.22,0.42,24 RRT
76,Good,0.23,23.1,173,5.71,0.13,5.91,2.06,0.15,0.33,24 RRT
76,Good,0.23,23.1,173,5.71,0.11,6.77,1.8,0.12,0.23,24 RRT
76,Good,0.23,23.1,173,5.71,0.1,7.77,1.57,0.09,0.19,24 RRT
76,Good,0.23,23.1,173,5.71,0.09,8.9,1.37,0.07,0.15,24 RRT
76,Good,0.23,23.1,173,5.71,0.08,10.2,1.19,0.06,0.12,24 RRT
76,Good,0.23,23.1,173,5.71,0.08,11.69,1.04,0.05,0.1,24 RRT
76,Good,0.23,23.1,173,5.71,0.07,13.41,0.91,0.04,0.08,24 RRT
76,Good,0.23,23.1,173,5.71,0.07,15.36,0.79,0.04,0.08,24 RRT
76,Good,0.23,23.1,173,5.71,0.07,17.6,0.69,0.03,0.06,24 RRT
76,Good,0.23,23.1,173,5.71,0.06,20.18,0.6,0.03,0.07,24 RRT
76,Good,0.23,23.1,173,5.71,0.06,23.13,0.53,0.03,0.06,24 RRT
76,Good,0.23,23.1,173,5.71,0.06,26.51,0.46,0.02,0.04,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,30.39,0.4,0.02,0.05,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,34.83,0.35,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,39.92,0.31,0.01,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,45.76,0.27,0.01,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,52.45,0.23,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.05,60.12,0.2,0.01,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,68.91,0.18,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,78.98,0.15,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,90.52,0.13,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,103.76,0.12,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,118.92,0.1,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,136.31,0.09,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,156.23,0.08,0.01,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.04,179.08,0.07,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,205.25,0.06,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,235.26,0.05,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,269.65,0.05,0.01,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,309.07,0.04,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,354.25,0.03,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,406.04,0.03,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,465.39,0.03,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,533.43,0.02,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.03,611.4,0.02,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,700.78,0.02,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,803.22,0.02,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,920.64,0.01,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,1055.22,0.01,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,1209.48,0.01,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,1386.28,0.01,0.01,0.01,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,1588.95,0.01,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,1821.22,0.01,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,2087.45,0.01,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.02,2392.61,0.01,0.01,0.02,24 RRT
76,Good,0.23,23.1,173,5.71,0.01,2742.37,0,0.02,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.01,3143.26,0,0.02,0.03,24 RRT
76,Good,0.23,23.1,173,5.71,0.01,3602.75,0,0.02,0.04,24 RRT
76,Good,0.23,23.1,173,5.71,0.01,4129.42,0,0.02,0.04,24 RRT
76,Good,0.23,23.1,173,5.71,0.01,4733.08,0,0.02,0.05,24 RRT
76,Good,0.23,23.1,173,5.71,0,5424.99,0,0.02,0.04,24 RRT
76,Good,0.23,23.1,173,5.71,0,6218.03,0,0,0.04,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.06,215.53,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.06,192.43,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.07,171.05,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.08,151.78,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.09,134.7,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.1,119.74,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.11,106.7,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.15,82.26,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.17,71.37,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.2,62.29,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.22,54.43,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.26,47.47,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.29,41.45,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.34,36.16,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.39,31.6,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.44,27.56,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.51,24,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,1,0.58,20.97,0,0,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.99,0.67,18.3,0.12,0.18,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.98,0.76,15.96,0.21,0.2,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.95,0.88,13.92,0.32,0.39,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.93,1,12.15,0.48,0.47,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.87,1.15,10.57,0.65,0.9,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.81,1.32,9.21,0.77,1.05,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.74,1.51,8.04,0.87,1.19,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.66,1.73,7.04,0.96,1.31,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.57,1.99,6.12,1,1.54,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.49,2.27,5.36,0.95,1.45,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.41,2.61,4.67,0.86,1.33,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.34,2.98,4.08,0.75,1.17,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.28,3.39,3.59,0.61,1.05,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.23,3.92,3.11,0.47,0.71,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.2,4.5,2.71,0.38,0.62,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.17,5.16,2.36,0.32,0.48,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.14,5.91,2.06,0.26,0.42,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.12,6.77,1.8,0.21,0.35,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.11,7.77,1.57,0.17,0.27,24 RRT
74,Good,0.23,22.7,175.8,5.85,0.09,8.9,1.37,0.14,0.22,24 RRT
